machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;32;32;18;asandPile;omp_tiled;default;100;static,1;cores;;none;39486
cezanne;512;32;32;18;asandPile;omp_task;default;100;static,1;cores;;none;115962
cezanne;512;64;64;18;asandPile;seq;default;100;static,1;cores;;none;142002
cezanne;512;64;64;18;asandPile;tiled;default;100;static,1;cores;;none;145025
cezanne;512;64;64;18;asandPile;omp_tiled;default;100;static,1;cores;;none;53970
cezanne;512;64;64;18;asandPile;omp_task;default;100;static,1;cores;;none;90628
cezanne;512;8;8;22;asandPile;seq;default;100;static,1;cores;;none;141419
cezanne;512;8;8;22;asandPile;tiled;default;100;static,1;cores;;none;146009
cezanne;512;8;8;22;asandPile;omp_tiled;default;100;static,1;cores;;none;27094
cezanne;512;8;8;22;asandPile;omp_task;default;100;static,1;cores;;none;1092408
cezanne;512;16;16;22;asandPile;seq;default;100;static,1;cores;;none;144539
cezanne;512;16;16;22;asandPile;tiled;default;100;static,1;cores;;none;145058
cezanne;512;16;16;22;asandPile;omp_tiled;default;100;static,1;cores;;none;35597
cezanne;512;16;16;22;asandPile;omp_task;default;100;static,1;cores;;none;350792
cezanne;512;32;32;22;asandPile;seq;default;100;static,1;cores;;none;142172
cezanne;512;32;32;22;asandPile;tiled;default;100;static,1;cores;;none;143954
cezanne;512;32;32;22;asandPile;omp_tiled;default;100;static,1;cores;;none;36505
cezanne;512;32;32;22;asandPile;omp_task;default;100;static,1;cores;;none;148620
cezanne;512;64;64;22;asandPile;seq;default;100;static,1;cores;;none;145500
cezanne;512;64;64;22;asandPile;tiled;default;100;static,1;cores;;none;143784
cezanne;512;64;64;22;asandPile;omp_tiled;default;100;static,1;cores;;none;54998
cezanne;512;64;64;22;asandPile;omp_task;default;100;static,1;cores;;none;80850
cezanne;512;8;8;26;asandPile;seq;default;100;static,1;cores;;none;144424
cezanne;512;8;8;26;asandPile;tiled;default;100;static,1;cores;;none;149516
cezanne;512;8;8;26;asandPile;omp_tiled;default;100;static,1;cores;;none;33687
cezanne;512;8;8;26;asandPile;omp_task;default;100;static,1;cores;;none;1336534
cezanne;512;16;16;26;asandPile;seq;default;100;static,1;cores;;none;150878
