machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;64;64;22;ssandPile;omp_lazy;default;100;dynamic;cores;;none;32186
cezanne;512;8;8;26;ssandPile;omp_tiled;default;100;dynamic;cores;;none;69569
cezanne;512;8;8;26;ssandPile;omp_lazy;default;100;dynamic;cores;;none;67379
cezanne;512;16;16;26;ssandPile;omp_tiled;default;100;dynamic;cores;;none;42513
cezanne;512;16;16;26;ssandPile;omp_lazy;default;100;dynamic;cores;;none;42619
cezanne;512;32;32;26;ssandPile;omp_tiled;default;100;dynamic;cores;;none;35372
cezanne;512;32;32;26;ssandPile;omp_lazy;default;100;dynamic;cores;;none;35869
cezanne;512;64;64;26;ssandPile;omp_tiled;default;100;dynamic;cores;;none;34338
cezanne;512;64;64;26;ssandPile;omp_lazy;default;100;dynamic;cores;;none;33793
cezanne;512;8;8;30;ssandPile;omp_tiled;default;100;dynamic;cores;;none;67471
cezanne;512;8;8;30;ssandPile;omp_lazy;default;100;dynamic;cores;;none;65485
cezanne;512;16;16;30;ssandPile;omp_tiled;default;100;dynamic;cores;;none;44844
cezanne;512;16;16;30;ssandPile;omp_lazy;default;100;dynamic;cores;;none;44324
cezanne;512;32;32;30;ssandPile;omp_tiled;default;100;dynamic;cores;;none;33986
cezanne;512;32;32;30;ssandPile;omp_lazy;default;100;dynamic;cores;;none;36506
cezanne;512;64;64;30;ssandPile;omp_tiled;default;100;dynamic;cores;;none;33410
cezanne;512;64;64;30;ssandPile;omp_lazy;default;100;dynamic;cores;;none;33200
cezanne;512;8;8;34;ssandPile;omp_tiled;default;100;dynamic;cores;;none;66946
cezanne;512;8;8;34;ssandPile;omp_lazy;default;100;dynamic;cores;;none;62692
cezanne;512;16;16;34;ssandPile;omp_tiled;default;100;dynamic;cores;;none;40060
cezanne;512;16;16;34;ssandPile;omp_lazy;default;100;dynamic;cores;;none;39910
cezanne;512;32;32;34;ssandPile;omp_tiled;default;100;dynamic;cores;;none;32198
cezanne;512;32;32;34;ssandPile;omp_lazy;default;100;dynamic;cores;;none;34626
